Game_ID,date,GameId,home_team,visiting_team,home_open,visiting_open,Game_Number
20200926LADLAA1,20200926,60637,LAD,LAA,-215.0,178.0,1
20200926SFSD1,20200926,60638,SF,SD,71.0,-89.0,1
20200927KCDET1,20200927,60261,KC,DET,-273.0,235.0,1
20200927NYYMIA1,20200927,60262,NYY,MIA,-286.0,217.0,1
20200927SFSD1,20200927,60263,SF,SD,-176.0,153.0,1
20200927TEXHOU1,20200927,60264,TEX,HOU,157.0,-182.0,1
20200927WSHNYM1,20200927,60265,WSH,NYM,150.0,-182.0,1
20200927TORBAL1,20200927,60266,TOR,BAL,-167.0,-151.0,1
20200927CHWCHC1,20200927,60260,CHW,CHC,-220.0,188.0,1
20200927ARICOL1,20200927,60267,ARI,COL,-157.0,-160.0,1
20200927ATLBOS1,20200927,60268,ATL,BOS,-220.0,188.0,1
20200927CLEPIT1,20200927,60269,CLE,PIT,-245.0,194.0,1
20200927LADLAA1,20200927,60270,LAD,LAA,-330.0,279.0,1
20200927MINCIN1,20200927,60271,MIN,CIN,-194.0,167.0,1
20200927OAKSEA1,20200927,60272,OAK,SEA,-186.0,157.0,1
20200927TBPHI1,20200927,60273,TB,PHI,176.0,-220.0,1
20200927STLMIL1,20200927,60274,STL,MIL,-166.0,-156.0,1
20200929MINHOU1,20200929,60809,MIN,HOU,-260.0,224.0,1
20200929OAKCHW1,20200929,60810,OAK,CHW,143.0,-171.0,1
20200929TBTOR1,20200929,60807,TB,TOR,-260.0,224.0,1
20200929CLENYY1,20200929,60808,CLE,NYY,146.0,-168.0,1
20200930ATLCIN1,20200930,60817,ATL,CIN,-67.0,52.0,1
20200930MINHOU1,20200930,60812,MIN,HOU,-78.0,66.0,1
20200930CHCMIA1,20200930,60815,CHC,MIA,-78.0,66.0,1
20200930OAKCHW1,20200930,60814,OAK,CHW,-66.0,54.0,1
20200930TBTOR1,20200930,60813,TB,TOR,-70.0,61.0,1
20200930SDSTL1,20200930,60816,SD,STL,-86.0,73.0,1
20200930CLENYY1,20200930,60811,CLE,NYY,52.0,-60.0,1
20200930LADMIL1,20200930,60818,LAD,MIL,-136.0,109.0,1
20201001ATLCIN1,20201001,60825,ATL,CIN,-55.0,47.0,1
20201001MINHOU1,20201001,60820,MIN,HOU,,,1
20201001CHCMIA1,20201001,60823,CHC,MIA,-81.0,67.0,1
20201001OAKCHW1,20201001,60822,OAK,CHW,39.0,-49.0,1
20201001TBTOR1,20201001,60821,TB,TOR,,,1
20201001SDSTL1,20201001,60824,SD,STL,-66.0,54.0,1
20201001CLENYY1,20201001,60819,CLE,NYY,,,1
20201001LADMIL1,20201001,60826,LAD,MIL,-98.0,83.0,1
20201002CHCMIA1,20201002,60828,CHC,MIA,-241.0,194.0,1
20201002ATLCIN1,20201002,60830,ATL,CIN,,,1
20201002LADMIL1,20201002,60827,LAD,MIL,,,1
20201002SDSTL1,20201002,60829,SD,STL,-174.0,145.0,1
20201003CHCMIA1,20201003,60836,CHC,MIA,,,1
20201005OAKHOU1,20201005,60837,OAK,HOU,-67.0,57.0,1
20201005TBNYY1,20201005,60831,TB,NYY,70.0,-82.0,1
20201006ATLMIA1,20201006,60842,ATL,MIA,-321.0,269.0,1
20201006OAKHOU1,20201006,60838,OAK,HOU,-140.0,-142.0,1
20201006TBNYY1,20201006,60832,TB,NYY,-170.0,147.0,1
20201006LADSD1,20201006,60847,LAD,SD,-239.0,203.0,1
20201007ATLMIA1,20201007,60843,ATL,MIA,-131.0,110.0,1
20201007HOUOAK1,20201007,60839,HOU,OAK,-65.0,-63.0,1
20201007NYYTB1,20201007,60833,NYY,TB,-83.0,71.0,1
20201007LADSD1,20201007,60848,LAD,SD,-143.0,119.0,1
20201008MIAATL1,20201008,60844,MIA,ATL,170.0,-204.0,1
20201008HOUOAK1,20201008,60840,HOU,OAK,-149.0,-150.0,1
20201008NYYTB1,20201008,60834,NYY,TB,-175.0,152.0,1
20201008SDLAD1,20201008,60849,SD,LAD,193.0,-230.0,1
20201009MIAATL1,20201009,60845,MIA,ATL,,,1
20201009OAKHOU1,20201009,60841,OAK,HOU,,,1
20201009TBNYY1,20201009,60835,TB,NYY,91.0,-107.0,1
20201009SDLAD1,20201009,60850,SD,LAD,,,1
20201010ATLMIA1,20201010,60846,ATL,MIA,,,1
20201010LADSD1,20201010,60851,LAD,SD,,,1
20201011TBHOU1,20201011,60859,TB,HOU,-131.0,112.0,1
20201012TBHOU1,20201012,60860,TB,HOU,-204.0,175.0,1
20201012LADATL1,20201012,60852,LAD,ATL,-249.0,210.0,1
20201013LADATL1,20201013,60853,LAD,ATL,-141.0,121.0,1
20201013HOUTB1,20201013,60861,HOU,TB,-94.0,-99.0,1
20201014ATLLAD1,20201014,60854,ATL,LAD,275.0,-323.0,1
20201014HOUTB1,20201014,60862,HOU,TB,187.0,-217.0,1
20201015HOUTB1,20201015,60863,HOU,TB,95.0,-113.0,1
20201015ATLLAD1,20201015,60855,ATL,LAD,150.0,-183.0,1
20201016TBHOU1,20201016,60864,TB,HOU,-207.0,180.0,1
20201016ATLLAD1,20201016,60856,ATL,LAD,263.0,-310.0,1
20201017LADATL1,20201017,60857,LAD,ATL,-124.0,98.0,1
20201017TBHOU1,20201017,60865,TB,HOU,-92.0,78.0,1
20201018LADATL1,20201018,60858,LAD,ATL,-240.0,200.0,1
20201020LADTB1,20201020,60871,LAD,TB,-142.0,116.0,1
20201021LADTB1,20201021,60872,LAD,TB,-228.0,196.0,1
20201023TBLAD1,20201023,60866,TB,LAD,216.0,-253.0,1
20201024TBLAD1,20201024,60867,TB,LAD,131.0,-153.0,1
20201025TBLAD1,20201025,60868,TB,LAD,239.0,-280.0,1
20201027LADTB1,20201027,60869,LAD,TB,-37.0,30.0,1
20201028LADTB1,20201028,60870,LAD,TB,,,1
20210228HOUMIA1,20210228,60897,HOU,MIA,-46.0,40.0,1
20210228STLWSH1,20210228,60905,STL,WSH,-46.0,40.0,1
20210228TBATL1,20210228,63786,TB,ATL,-40.0,34.0,1
20210228MINBOS1,20210228,63787,MIN,BOS,-42.0,35.0,1
20210228NYYTOR1,20210228,63788,NYY,TOR,-40.0,34.0,1
20210228DETPHI1,20210228,63796,DET,PHI,-37.0,31.0,1
20210228BALPIT1,20210228,63797,BAL,PIT,-42.0,35.0,1
20210228SFLAA1,20210228,63789,SF,LAA,-37.0,31.0,1
20210228CLECIN1,20210228,63791,CLE,CIN,-34.0,-34.0,1
20210228OAKLAD1,20210228,63792,OAK,LAD,34.0,-40.0,1
20210228CHWMIL1,20210228,63793,CHW,MIL,-42.0,35.0,1
20210228KCTEX1,20210228,63795,KC,TEX,-40.0,34.0,1
20210228COLARI1,20210228,63790,COL,ARI,31.0,-37.0,1
20210228SEASD1,20210228,63794,SEA,SD,34.0,-40.0,1
20210301BOSATL1,20210301,63798,BOS,ATL,-174.0,-174.0,1
20210301NYYDET1,20210301,63799,NYY,DET,-252.0,213.0,1
20210301WSHHOU1,20210301,63800,WSH,HOU,-189.0,158.0,1
20210301TBMIN1,20210301,63801,TB,MIN,-229.0,197.0,1
20210301MIANYM1,20210301,63802,MIA,NYM,-174.0,-174.0,1
20210301PHIBAL1,20210301,63809,PHI,BAL,-197.0,166.0,1
20210301TORPIT1,20210301,63810,TOR,PIT,-268.0,229.0,1
20210301OAKCIN1,20210301,63805,OAK,CIN,-221.0,189.0,1
20210301LADCOL1,20210301,63806,LAD,COL,-339.0,268.0,1
20210301CLEKC1,20210301,63807,CLE,KC,-260.0,221.0,1
20210301TEXSF1,20210301,63811,TEX,SF,-174.0,-174.0,1
20210301LAACHW1,20210301,63803,LAA,CHW,-221.0,189.0,1
20210301SDCHC1,20210301,63804,SD,CHC,-166.0,-181.0,1
20210301ARIMIL1,20210301,63808,ARI,MIL,-181.0,-166.0,1
20210302PITDET1,20210302,63812,PIT,DET,,,1
20210302ATLMIN1,20210302,63814,ATL,MIN,-95.0,80.0,1
20210302MIASTL1,20210302,63815,MIA,STL,95.0,-111.0,1
20210302BOSTB1,20210302,63816,BOS,TB,-83.0,-91.0,1
20210302BALNYY1,20210302,63822,BAL,NYY,107.0,-127.0,1
20210302TORPHI1,20210302,63823,TOR,PHI,-127.0,107.0,1
20210302NYMHOU1,20210302,63813,NYM,HOU,-119.0,103.0,1
20210302CHWTEX1,20210302,60935,CHW,TEX,-115.0,99.0,1
20210302CHCKC1,20210302,63824,CHC,KC,-95.0,80.0,1
20210302SEACLE1,20210302,63818,SEA,CLE,-99.0,83.0,1
20210302MILOAK1,20210302,63820,MIL,OAK,-111.0,95.0,1
20210302ARISD1,20210302,63821,ARI,SD,99.0,-115.0,1
20210302CINLAA1,20210302,63817,CIN,LAA,-115.0,99.0,1
20210302SFLAD1,20210302,63819,SF,LAD,99.0,-115.0,1
20210303ATLBAL1,20210303,63825,ATL,BAL,-242.0,204.0,1
20210303MINBOS1,20210303,63826,MIN,BOS,-174.0,-159.0,1
20210303WSHMIA1,20210303,63827,WSH,MIA,-212.0,181.0,1
20210303STLNYM1,20210303,63828,STL,NYM,-189.0,159.0,1
20210303TBPIT1,20210303,63829,TB,PIT,-272.0,227.0,1
20210303DETPHI1,20210303,63836,DET,PHI,-166.0,-166.0,1
20210303CLEARI1,20210303,60938,CLE,ARI,-249.0,212.0,1
20210303KCCHW1,20210303,63831,KC,CHW,-196.0,166.0,1
20210303CHCSEA1,20210303,63837,CHC,SEA,-227.0,196.0,1
20210303SDMIL1,20210303,63833,SD,MIL,-257.0,219.0,1
20210303COLOAK1,20210303,63834,COL,OAK,196.0,-227.0,1
20210303LAATEX1,20210303,63835,LAA,TEX,-272.0,227.0,1
20210303NYYTOR1,20210303,63830,NYY,TOR,-227.0,196.0,1
20210303LADCIN1,20210303,63832,LAD,CIN,-242.0,204.0,1
20210304NYMWSH1,20210304,63841,NYM,WSH,-116.0,98.0,1
20210304PITATL1,20210304,63838,PIT,ATL,-84.0,-76.0,1
20210304MINTB1,20210304,63840,MIN,TB,-84.0,-76.0,1
20210304BALBOS1,20210304,63847,BAL,BOS,-109.0,95.0,1
20210304PHINYY1,20210304,63848,PHI,NYY,80.0,-95.0,1
20210304DETTOR1,20210304,63849,DET,TOR,80.0,-95.0,1
20210304SFCHW1,20210304,63842,SF,CHW,80.0,-95.0,1
20210304TEXSD1,20210304,63850,TEX,SD,-95.0,80.0,1
20210304ARILAA1,20210304,60959,ARI,LAA,-95.0,80.0,1
20210304MILCLE1,20210304,63844,MIL,CLE,-109.0,95.0,1
20210304SEACOL1,20210304,63845,SEA,COL,-109.0,95.0,1
20210304HOUSTL1,20210304,63839,HOU,STL,-84.0,-76.0,1
20210304LADCHC1,20210304,63843,LAD,CHC,-131.0,109.0,1
20210304CINKC1,20210304,63846,CIN,KC,-102.0,87.0,1
20210305NYYDET1,20210305,63851,NYY,DET,-282.0,238.0,1
20210305MIAHOU1,20210305,63852,MIA,HOU,-217.0,188.0,1
20210305ATLMIN1,20210305,63853,ATL,MIN,-217.0,188.0,1
20210305BOSTB1,20210305,63854,BOS,TB,-195.0,166.0,1
20210305PHIPIT1,20210305,63861,PHI,PIT,-282.0,238.0,1
20210305TORBAL1,20210305,63862,TOR,BAL,-238.0,202.0,1
20210305CHCCLE1,20210305,60971,CHC,CLE,-195.0,166.0,1
20210305OAKLAA1,20210305,63855,OAK,LAA,-173.0,144.0,1
20210305KCLAD1,20210305,63857,KC,LAD,195.0,-231.0,1
20210305CHWSEA1,20210305,63859,CHW,SEA,-209.0,180.0,1
20210305COLMIL1,20210305,63858,COL,MIL,-202.0,173.0,1
20210305WSHSTL1,20210305,60979,WSH,STL,-195.0,166.0,1
20210305CINARI1,20210305,63856,CIN,ARI,-195.0,166.0,1
20210305SDSF1,20210305,63860,SD,SF,-260.0,217.0,1
20210306TBATL1,20210306,63863,TB,ATL,-106.0,89.0,1
20210306BOSMIN1,20210306,63864,BOS,MIN,79.0,-92.0,1
20210306PITNYY1,20210306,63865,PIT,NYY,102.0,-122.0,1
20210306HOUNYM1,20210306,63866,HOU,NYM,96.0,-112.0,1
20210306MIAWSH1,20210306,63867,MIA,WSH,76.0,-89.0,1
20210306TORPHI1,20210306,63874,TOR,PHI,-112.0,96.0,1
20210306CLECHW1,20210306,63868,CLE,CHW,-76.0,-69.0,1
20210306SFKC1,20210306,63870,SF,KC,-86.0,73.0,1
20210306LADSD1,20210306,63872,LAD,SD,-89.0,76.0,1
20210306LAACOL1,20210306,63869,LAA,COL,-82.0,69.0,1
20210306SEAOAK1,20210306,63871,SEA,OAK,-92.0,79.0,1
20210306ARITEX1,20210306,63873,ARI,TEX,-89.0,76.0,1
20210306MILCHC1,20210306,63875,MIL,CHC,-99.0,86.0,1
20210306BALDET1,20210306,63876,BAL,DET,-86.0,73.0,1
20210307PITBAL1,20210307,63877,PIT,BAL,-151.0,-151.0,1
20210307ATLBOS1,20210307,63878,ATL,BOS,-234.0,200.0,1
20210307STLHOU1,20210307,63879,STL,HOU,-200.0,172.0,1
20210307NYYPHI1,20210307,63881,NYY,PHI,-220.0,186.0,1
20210307MINTB1,20210307,63882,MIN,TB,-144.0,-158.0,1
20210307DETTOR1,20210307,63889,DET,TOR,-158.0,-144.0,1
20210307NYMMIA1,20210307,63880,NYM,MIA,-248.0,206.0,1
20210307TEXLAD1,20210307,61005,TEX,LAD,200.0,-234.0,1
20210307OAKCLE1,20210307,63884,OAK,CLE,-200.0,172.0,1
20210307CHWCOL1,20210307,63885,CHW,COL,-206.0,179.0,1
20210307CINSF1,20210307,63888,CIN,SF,-206.0,179.0,1
20210307ARICHC1,20210307,63883,ARI,CHC,-144.0,-158.0,1
20210307SDKC1,20210307,63886,SD,KC,-255.0,213.0,1
20210307LAASEA1,20210307,63887,LAA,SEA,-220.0,186.0,1
20210308STLMIA1,20210308,63890,STL,MIA,-80.0,68.0,1
20210308WSHNYM1,20210308,63891,WSH,NYM,62.0,-74.0,1
20210308SFARI1,20210308,63893,SF,ARI,-77.0,65.0,1
20210308LADCHW1,20210308,63894,LAD,CHW,-95.0,80.0,1
20210308KCOAK1,20210308,63896,KC,OAK,-95.0,80.0,1
20210308CLESEA1,20210308,63897,CLE,SEA,-62.0,-68.0,1
20210308CHCTEX1,20210308,63898,CHC,TEX,-89.0,77.0,1
20210308MILLAA1,20210308,63892,MIL,LAA,74.0,-86.0,1
20210308COLCIN1,20210308,63895,COL,CIN,59.0,-71.0,1
20210309MINBAL1,20210309,63899,MIN,BAL,-236.0,196.0,1
20210309TBBOS1,20210309,63900,TB,BOS,-216.0,183.0,1
20210309ATLPIT1,20210309,63901,ATL,PIT,-242.0,203.0,1
20210309DETNYY1,20210309,63909,DET,NYY,196.0,-236.0,1
20210309TORPHI1,20210309,63910,TOR,PHI,-209.0,177.0,1
20210309NYMSTL1,20210309,63902,NYM,STL,-236.0,196.0,1
20210309CHWSD1,20210309,63907,CHW,SD,131.0,-157.0,1
20210309TEXCLE1,20210309,63911,TEX,CLE,-151.0,-137.0,1
20210309CHCOAK1,20210309,63912,CHC,OAK,131.0,-157.0,1
20210309ARICOL1,20210309,63904,ARI,COL,-164.0,137.0,1
20210309SEAKC1,20210309,63905,SEA,KC,-144.0,-144.0,1
20210309MILSF1,20210309,63908,MIL,SF,-190.0,164.0,1
20210309HOUWSH1,20210309,63903,HOU,WSH,-183.0,157.0,1
20210309CINLAD1,20210309,63906,CIN,LAD,-137.0,-151.0,1
20210310BOSATL1,20210310,63964,BOS,ATL,-82.0,60.0,1
20210310TBMIN1,20210310,63966,TB,MIN,-72.0,62.0,1
20210310WSHSTL1,20210310,63968,WSH,STL,-55.0,-55.0,1
20210310PHIDET1,20210310,63976,PHI,DET,-75.0,65.0,1
20210310BALTOR1,20210310,63977,BAL,TOR,57.0,-67.0,1
20210310CLELAA1,20210310,63969,CLE,LAA,-80.0,67.0,1
20210310SFCHC1,20210310,63971,SF,CHC,-57.0,-52.0,1
20210310KCCIN1,20210310,63972,KC,CIN,-67.0,57.0,1
20210310OAKMIL1,20210310,63973,OAK,MIL,-72.0,62.0,1
20210310COLSD1,20210310,63974,COL,SD,50.0,-60.0,1
20210310SEATEX1,20210310,63975,SEA,TEX,-80.0,67.0,1
20210310MIAHOU1,20210310,63965,MIA,HOU,-52.0,-57.0,1
20210310NYYPIT1,20210310,63967,NYY,PIT,-117.0,92.0,1
20210310LADARI1,20210310,63970,LAD,ARI,-117.0,92.0,1
20210311MIAWSH1,20210311,61068,MIA,WSH,179.0,-212.0,1
20210311PITBAL1,20210311,63927,PIT,BAL,-205.0,173.0,1
20210311MINBOS1,20210311,63928,MIN,BOS,-141.0,-141.0,1
20210311ATLTB1,20210311,63929,ATL,TB,-192.0,167.0,1
20210311PHINYY1,20210311,63936,PHI,NYY,-160.0,135.0,1
20210311TORDET1,20210311,63937,TOR,DET,-205.0,173.0,1
20210311TEXOAK1,20210311,63938,TEX,OAK,135.0,-160.0,1
20210311COLCHC1,20210311,63931,COL,CHC,160.0,-186.0,1
20210311SDCLE1,20210311,63932,SD,CLE,-212.0,179.0,1
20210311MILKC1,20210311,63933,MIL,KC,-167.0,141.0,1
20210311LAASF1,20210311,63935,LAA,SF,-218.0,186.0,1
20210311HOUNYM1,20210311,61064,HOU,NYM,186.0,-218.0,1
20210311CINCHW1,20210311,63930,CIN,CHW,-147.0,-135.0,1
20210311LADSEA1,20210311,63934,LAD,SEA,-256.0,218.0,1
20210312MINATL1,20210312,63939,MIN,ATL,-79.0,68.0,1
20210312BOSTB1,20210312,63941,BOS,TB,-71.0,59.0,1
20210312PITTOR1,20210312,63942,PIT,TOR,76.0,-90.0,1
20210312DETNYY1,20210312,63947,DET,NYY,65.0,-76.0,1
20210312BALPHI1,20210312,63948,BAL,PHI,-79.0,68.0,1
20210312NYMMIA1,20210312,63940,NYM,MIA,-71.0,59.0,1
20210312SFCOL1,20210312,63944,SF,COL,-71.0,59.0,1
20210312CLELAD1,20210312,63945,CLE,LAD,79.0,-93.0,1
20210312OAKSD1,20210312,63946,OAK,SD,-79.0,68.0,1
20210312TEXCHW1,20210312,63949,TEX,CHW,56.0,-68.0,1
20210312CHCMIL1,20210312,63950,CHC,MIL,65.0,-76.0,1
20210312LAAARI1,20210312,63943,LAA,ARI,-82.0,71.0,1
20210312STLHOU1,20210312,61076,STL,HOU,-85.0,73.0,1
20210312SEACIN1,20210312,61073,SEA,CIN,-73.0,62.0,1
20210313BOSATL1,20210313,63979,BOS,ATL,-196.0,169.0,1
20210313PHIDET1,20210313,63980,PHI,DET,-304.0,243.0,1
20210313TBMIN1,20210313,63981,TB,MIN,-229.0,196.0,1
20210313NYYPIT1,20210313,63982,NYY,PIT,-317.0,250.0,1
20210313TORBAL1,20210313,63983,TOR,BAL,-297.0,236.0,1
20210313CHWLAA1,20210313,63984,CHW,LAA,-223.0,189.0,1
20210313KCCHC1,20210313,63985,KC,CHC,-223.0,189.0,1
20210313SFCLE1,20210313,63986,SF,CLE,148.0,-175.0,1
20210313SDARI1,20210313,63978,SD,ARI,-297.0,236.0,1
20210313COLSEA1,20210313,63987,COL,SEA,-182.0,155.0,1
20210313MILTEX1,20210313,63988,MIL,TEX,-216.0,182.0,1
20210313WSHNYM1,20210313,61098,WSH,NYM,-189.0,162.0,1
20210313MIASTL1,20210313,61101,MIA,STL,-162.0,135.0,1
20210313CINOAK1,20210313,63989,CIN,OAK,-202.0,175.0,1
20210314DETBAL1,20210314,63990,DET,BAL,-104.0,89.0,1
20210314ATLTB1,20210314,63991,ATL,TB,-92.0,79.0,1
20210314MINBOS1,20210314,63992,MIN,BOS,-120.0,101.0,1
20210314HOUWSH1,20210314,63993,HOU,WSH,-95.0,82.0,1
20210314PITPHI1,20210314,63994,PIT,PHI,-76.0,63.0,1
20210314TORNYY1,20210314,63995,TOR,NYY,-101.0,85.0,1
20210314NYMSTL1,20210314,63996,NYM,STL,-108.0,92.0,1
20210314CINSD1,20210314,63997,CIN,SD,-79.0,66.0,1
20210314CHCLAA1,20210314,63998,CHC,LAA,-70.0,-70.0,1
20210314TEXCOL1,20210314,63999,TEX,COL,-95.0,82.0,1
20210314OAKCHW1,20210314,64000,OAK,CHW,-92.0,79.0,1
20210314SEAMIL1,20210314,64001,SEA,MIL,-89.0,76.0,1
20210314ARISF1,20210314,64002,ARI,SF,-73.0,-66.0,1
20210314LADKC1,20210314,64003,LAD,KC,-136.0,108.0,1
20210315NYYPHI1,20210315,61128,NYY,PHI,-304.0,241.0,1
20210315TBBOS1,20210315,64004,TB,BOS,-227.0,191.0,1
20210315HOUMIA1,20210315,64005,HOU,MIA,-170.0,142.0,1
20210315ATLMIN1,20210315,64006,ATL,MIN,-312.0,248.0,1
20210315BALPIT1,20210315,64007,BAL,PIT,-149.0,-163.0,1
20210315DETTOR1,20210315,64008,DET,TOR,-170.0,142.0,1
20210315STLWSH1,20210315,64009,STL,WSH,-156.0,-156.0,1
20210315CLEOAK1,20210315,61127,CLE,OAK,-234.0,198.0,1
20210315CHWCHC1,20210315,64010,CHW,CHC,-241.0,205.0,1
20210315KCSF1,20210315,64011,KC,SF,-234.0,198.0,1
20210315SEAARI1,20210315,64012,SEA,ARI,-184.0,156.0,1
20210315LAACIN1,20210315,64013,LAA,CIN,-241.0,205.0,1
20210315COLLAD1,20210315,64014,COL,LAD,219.0,-262.0,1
20210315MILSD1,20210315,64015,MIL,SD,-149.0,-163.0,1
20210316BOSATL1,20210316,64017,BOS,ATL,-80.0,-74.0,1
20210316TBBAL1,20210316,64018,TB,BAL,-154.0,122.0,1
20210316DETNYY1,20210316,64019,DET,NYY,,,1
20210316MINPIT1,20210316,64020,MIN,PIT,-150.0,119.0,1
20210316PHITOR1,20210316,64021,PHI,TOR,70.0,-84.0,1
20210316NYMHOU1,20210316,64022,NYM,HOU,-136.0,116.0,1
20210316LADMIL1,20210316,64023,LAD,MIL,-164.0,130.0,1
20210316ARIOAK1,20210316,64016,ARI,OAK,80.0,-94.0,1
20210316SDCHW1,20210316,64024,SD,CHW,-112.0,94.0,1
20210316LAACLE1,20210316,64025,LAA,CLE,-91.0,77.0,1
20210316WSHMIA1,20210316,61138,WSH,MIA,-136.0,116.0,1
20210316CINCOL1,20210316,64026,CIN,COL,-140.0,119.0,1
20210316KCSEA1,20210316,64027,KC,SEA,-105.0,91.0,1
20210316SFTEX1,20210316,64028,SF,TEX,-88.0,74.0,1
20210317PHIDET1,20210317,64029,PHI,DET,-171.0,-156.0,1
20210317BOSMIN1,20210317,64030,BOS,MIN,-222.0,193.0,1
20210317MIANYM1,20210317,64031,MIA,NYM,193.0,-222.0,1
20210317PITTB1,20210317,64032,PIT,TB,156.0,-185.0,1
20210317TORNYY1,20210317,64033,TOR,NYY,171.0,-200.0,1
20210317OAKKC1,20210317,64034,OAK,KC,-245.0,208.0,1
20210317CHWLAD1,20210317,64035,CHW,LAD,-185.0,156.0,1
20210317COLSF1,20210317,64036,COL,SF,-208.0,178.0,1
20210317BALATL1,20210317,64037,BAL,ATL,208.0,-245.0,1
20210317HOUSTL1,20210317,64038,HOU,STL,-215.0,185.0,1
20210317CINCLE1,20210317,61150,CIN,CLE,-193.0,163.0,1
20210317TEXARI1,20210317,64039,TEX,ARI,-200.0,171.0,1
20210317CHCSD1,20210317,64040,CHC,SD,-163.0,-163.0,1
20210317SEALAA1,20210317,64041,SEA,LAA,-208.0,178.0,1
20210318NYMWSH1,20210318,64042,NYM,WSH,-111.0,96.0,1
20210318CLECHC1,20210318,64043,CLE,CHC,-123.0,104.0,1
20210318CHWKC1,20210318,64044,CHW,KC,-130.0,111.0,1
20210318ARILAD1,20210318,64045,ARI,LAD,111.0,-130.0,1
20210318LAAMIL1,20210318,64046,LAA,MIL,-115.0,100.0,1
20210318SDOAK1,20210318,64047,SD,OAK,-127.0,107.0,1
20210318STLMIA1,20210318,64048,STL,MIA,-111.0,88.0,1
20210318TEXCIN1,20210318,64049,TEX,CIN,-100.0,84.0,1
20210318SFSEA1,20210318,64050,SF,SEA,-104.0,88.0,1
20210319BOSTB1,20210319,64051,BOS,TB,-217.0,186.0,1
20210319DETTOR1,20210319,64052,DET,TOR,-171.0,-171.0,1
20210319NYMSTL1,20210319,61190,NYM,STL,-264.0,225.0,1
20210319KCLAA1,20210319,64053,KC,LAA,-225.0,194.0,1
20210319OAKCHC1,20210319,64054,OAK,CHC,-186.0,155.0,1
20210319LADTEX1,20210319,64060,LAD,TEX,-279.0,233.0,1
20210319MILARI1,20210319,64055,MIL,ARI,-225.0,194.0,1
20210319COLCLE1,20210319,64056,COL,CLE,155.0,-186.0,1
20210319PITBAL1,20210319,64057,PIT,BAL,-194.0,163.0,1
20210319ATLMIN1,20210319,64058,ATL,MIN,-233.0,202.0,1
20210319HOUWSH1,20210319,64059,HOU,WSH,-194.0,163.0,1
20210319NYYPHI1,20210319,61188,NYY,PHI,-217.0,186.0,1
20210319SEACHW1,20210319,64061,SEA,CHW,-186.0,155.0,1
20210319SFCIN1,20210319,64062,SF,CIN,-194.0,163.0,1
20210320ATLBOS1,20210320,64064,ATL,BOS,-59.0,-65.0,1
20210320STLHOU1,20210320,64065,STL,HOU,-73.0,62.0,1
20210320DETPIT1,20210320,64066,DET,PIT,-76.0,65.0,1
20210320PHITOR1,20210320,64067,PHI,TOR,73.0,-85.0,1
20210320CHWCLE1,20210320,64068,CHW,CLE,-82.0,71.0,1
20210320CHCCOL1,20210320,64069,CHC,COL,-85.0,73.0,1
20210320LAAOAK1,20210320,61203,LAA,OAK,-68.0,56.0,1
20210320ARIKC1,20210320,64063,ARI,KC,-73.0,62.0,1
20210320SDLAD1,20210320,64070,SD,LAD,56.0,-68.0,1
20210320MINTB1,20210320,61207,MIN,TB,-76.0,65.0,1
20210320WSHMIA1,20210320,64071,WSH,MIA,-71.0,59.0,1
20210320BALNYY1,20210320,64072,BAL,NYY,76.0,-90.0,1
20210320CINMIL1,20210320,64073,CIN,MIL,-62.0,-62.0,1
20210320TEXSEA1,20210320,64074,TEX,SEA,-76.0,65.0,1
20210321TBATL1,20210321,64076,TB,ATL,135.0,-160.0,1
20210321PHIDET1,20210321,64077,PHI,DET,-186.0,160.0,1
20210321MIAHOU1,20210321,64078,MIA,HOU,-160.0,135.0,1
20210321BALMIN1,20210321,64079,BAL,MIN,135.0,-160.0,1
20210321WSHNYM1,20210321,64080,WSH,NYM,-135.0,-147.0,1
20210321BOSPIT1,20210321,64081,BOS,PIT,-237.0,199.0,1
20210321TORNYY1,20210321,64082,TOR,NYY,135.0,-160.0,1
20210321CHCCIN1,20210321,64083,CHC,CIN,-167.0,141.0,1
20210321KCCOL1,20210321,64084,KC,COL,-218.0,186.0,1
20210321CLETEX1,20210321,64085,CLE,TEX,-256.0,218.0,1
20210321LADSF1,20210321,64088,LAD,SF,-243.0,205.0,1
20210321ARICHW1,20210321,64075,ARI,CHW,-141.0,-141.0,1
20210321SDLAA1,20210321,64086,SD,LAA,-147.0,-135.0,1
20210321MILSEA1,20210321,64087,MIL,SEA,-186.0,160.0,1
20210322MIASTL1,20210322,61237,MIA,STL,55.0,-65.0,1
20210322MINATL1,20210322,64089,MIN,ATL,-95.0,80.0,1
20210322PITBAL1,20210322,64090,PIT,BAL,52.0,-62.0,1
20210322TBBOS1,20210322,64091,TB,BOS,-66.0,52.0,1
20210322HOUNYM1,20210322,64092,HOU,NYM,-67.0,57.0,1
20210322OAKARI1,20210322,64093,OAK,ARI,-82.0,70.0,1
20210322CLEMIL1,20210322,64094,CLE,MIL,-60.0,50.0,1
20210322KCSD1,20210322,64095,KC,SD,-62.0,52.0,1
20210322CHWSF1,20210322,64096,CHW,SF,-100.0,85.0,1
20210322LAACHC1,20210322,64097,LAA,CHC,-57.0,-52.0,1
20210322COLTEX1,20210322,64098,COL,TEX,-72.0,62.0,1
